date,BidPrice-BSV,BidVolume-BSV,AskPrice-BSV,AskVolume-BSV,BidPrice-BTC,BidVolume-BTC,AskPrice-BTC,AskVolume-BTC,BidPrice-EOS,BidVolume-EOS,AskPrice-EOS,AskVolume-EOS,BidPrice-ETH,BidVolume-ETH,AskPrice-ETH,AskVolume-ETH,BidPrice-BAB,BidVolume-BAB,AskPrice-BAB,AskVolume-BAB,BidPrice-LTC,BidVolume-LTC,AskPrice-LTC,AskVolume-LTC,BidPrice-NEO,BidVolume-NEO,AskPrice-NEO,AskVolume-NEO,BidPrice-XRP,BidVolume-XRP,AskPrice-XRP,AskVolume-XRP
2019-11-03 07:24:11.095426,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.16,1066.30163583,184.19,1198.93588945,296.2,806.34260634,296.62,478.67144411,58.352,2437.03260924,58.383,2589.00834754,10.956,8137.944701199999,10.963,2799.1957514599994,0.29477,420438.31395269,0.29505,463827.85893255
2019-11-03 07:24:12.085387,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.16,1066.30163583,184.19,1198.93588945,296.2,806.34260634,296.62,478.67144411,58.352,2437.03260924,58.383,2589.00834754,10.956,8137.944701199999,10.963,2799.1957514599994,0.29477,420438.31395269,0.29505,463827.85893255
2019-11-03 07:24:12.505417,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.16,1066.30163583,184.19,1198.93588945,296.2,806.34260634,296.62,478.67144411,58.352,2437.03260924,58.383,2589.00834754,10.956,8137.944701199999,10.963,2799.1957514599994,0.29477,420438.31395269,0.29505,463827.85893255
2019-11-03 07:24:12.660385,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.16,1066.30163583,184.19,1198.93588945,296.2,806.34260634,296.62,478.67144411,58.352,2437.03260924,58.383,2589.00834754,10.956,8137.944701199999,10.963,2799.1957514599994,0.29477,420438.31395269,0.29505,463827.85893255
2019-11-03 07:24:17.080423,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.16,1066.30163583,184.19,1198.93588945,296.2,806.34260634,296.62,478.67144411,58.352,2437.03260924,58.383,2589.00834754,10.956,8137.944701199999,10.963,2799.1957514599994,0.29477,420438.31395269,0.29505,463827.85893255
2019-11-03 07:24:18.078391,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.16,1066.30163583,184.19,1198.93588945,296.2,806.34260634,296.62,478.67144411,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.956,8137.944701199999,10.963,2799.1957514599994,0.29477,420438.31395269,0.29505,463827.85893255
2019-11-03 07:24:18.090390,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.19,877.17897954,184.2,1056.39513014,296.2,806.34260634,296.62,478.67144411,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.956,8137.944701199999,10.963,2799.1957514599994,0.29477,420438.31395269,0.29505,463827.85893255
2019-11-03 07:24:18.110411,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3313,43643.9300742,3.3351,44967.84336336,184.19,877.17897954,184.2,1056.39513014,296.2,806.34260634,296.62,478.67144411,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.956,8137.944701199999,10.963,2799.1957514599994,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:18.151416,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.2,806.34260634,296.62,478.67144411,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.956,8137.944701199999,10.963,2799.1957514599994,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:18.177423,132.23,961.62366438,132.35,557.14591885,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.2,806.34260634,296.62,478.67144411,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:18.716384,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.2,806.34260634,296.62,478.67144411,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:18.869402,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:20.984423,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:22.411386,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:22.913417,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:26.075407,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:27.083388,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:27.505414,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:27.751387,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.19,877.17897954,184.2,1056.39513014,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:28.076409,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.17,1220.91578806,184.2,1191.41355003,296.5,635.37407267,296.6,803.49577644,58.336999999999996,2470.78029635,58.391999999999996,2848.98437612,10.954,7804.605317179998,10.964,2998.11452681,0.29481999999999997,360606.6391577,0.29496,473644.56689187
2019-11-03 07:24:28.108386,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.17,1220.91578806,184.2,1191.41355003,296.5,635.37407267,296.6,803.49577644,58.326,2477.94422088,58.372,2600.45722636,10.954,7804.605317179998,10.964,2998.11452681,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:28.145432,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3311,43872.11710274001,3.3349,47237.79470297,184.17,1220.91578806,184.2,1191.41355003,296.5,635.37407267,296.6,803.49577644,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:28.191407,132.24,921.27838025,132.32,1088.22290591,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.5,635.37407267,296.6,803.49577644,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:28.750414,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.5,635.37407267,296.6,803.49577644,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:28.984387,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.64,626.38528297,296.85,796.38668681,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:32.081430,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.64,626.38528297,296.85,796.38668681,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:35.965430,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.64,626.38528297,296.85,796.38668681,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:37.412407,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.64,626.38528297,296.85,796.38668681,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:37.912386,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.64,626.38528297,296.85,796.38668681,58.326,2477.94422088,58.372,2600.45722636,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:38.055417,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.17,1220.91578806,184.2,1191.41355003,296.64,626.38528297,296.85,796.38668681,58.328,2316.9094455,58.37,2600.72327464,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:38.076408,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.18,1076.60751638,184.19,1117.35900335,296.64,626.38528297,296.85,796.38668681,58.328,2316.9094455,58.37,2600.72327464,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29469,324337.65521488,0.29491,511196.65396251006
2019-11-03 07:24:38.097384,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,42234.49833757,3.3348,47809.20715278,184.18,1076.60751638,184.19,1117.35900335,296.64,626.38528297,296.85,796.38668681,58.328,2316.9094455,58.37,2600.72327464,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:38.099451,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.64,626.38528297,296.85,796.38668681,58.328,2316.9094455,58.37,2600.72327464,10.950999999999999,5630.78200482,10.965,3540.62284094,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:38.127386,132.24,896.2060811000001,132.39,597.55985328,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.64,626.38528297,296.85,796.38668681,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:38.908386,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.64,626.38528297,296.85,796.38668681,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:38.979409,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.76,655.39878695,296.85,610.01984124,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:41.081387,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.76,655.39878695,296.85,610.01984124,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:42.084385,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.76,655.39878695,296.85,610.01984124,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:42.505395,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.76,655.39878695,296.85,610.01984124,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:42.668428,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.76,655.39878695,296.85,610.01984124,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:47.079407,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.76,655.39878695,296.85,610.01984124,58.328,2316.9094455,58.37,2600.72327464,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:48.079409,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.18,1076.60751638,184.19,1117.35900335,296.76,655.39878695,296.85,610.01984124,58.326,2412.52302034,58.372,2625.39185026,10.954,8146.07845757,10.964,3045.50737624,0.29465,310577.89827599,0.29486,497948.02589536
2019-11-03 07:24:48.089385,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3307,44360.07803855,3.3333,42029.44425349,184.2,1110.1612487799996,184.21,1131.43689723,296.76,655.39878695,296.85,610.01984124,58.326,2412.52302034,58.372,2625.39185026,10.954,8146.07845757,10.964,3045.50737624,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:48.120386,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.76,655.39878695,296.85,610.01984124,58.326,2412.52302034,58.372,2625.39185026,10.954,8146.07845757,10.964,3045.50737624,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:48.130432,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.76,655.39878695,296.85,610.01984124,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:49.032415,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:50.965414,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:52.409388,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:52.910388,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:56.080746,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:57.086704,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:57.504722,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:57.661745,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.326,2412.52302034,58.372,2625.39185026,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:58.115705,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29461,349490.01479813,0.29478000000000004,500650.59696086
2019-11-03 07:24:58.178702,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5818.20558774,10.960999999999999,2695.66451847,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:24:58.341701,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,43803.53769263,3.3338,41899.03174293,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:24:58.371723,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.98,725.6283347,296.99,751.18836611,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:24:59.067873,132.23,1484.19924554,132.37,628.45379537,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:24:59.097877,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:25:02.090479,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:25:05.964479,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:25:07.405427,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:25:07.917467,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.336000000000006,2376.1994338899995,58.361999999999995,2601.34148787,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:25:08.089495,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,42631.25676784,3.3360000000000003,38091.10377337,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.301,2469.33051966,58.361999999999995,2762.01164444,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:25:08.099467,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,46934.65409674,3.3348,47353.50101682,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.301,2469.33051966,58.361999999999995,2762.01164444,10.954,5934.70875089,10.964,2945.55051682,0.29459,383863.36394575,0.29479,526681.0139493
2019-11-03 07:25:08.108495,132.24,629.99645559,132.35,611.38717227,9311.7,33.5698096,9311.8,4.27653259,3.3309,46934.65409674,3.3348,47353.50101682,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.301,2469.33051966,58.361999999999995,2762.01164444,10.954,5934.70875089,10.964,2945.55051682,0.29461,420915.36560252006,0.29479,411241.48030634
2019-11-03 07:25:08.890467,132.23,1491.17387043,132.35,620.53800053,9311.7,33.5698096,9311.8,4.27653259,3.3309,46934.65409674,3.3348,47353.50101682,184.2,1110.1612487799996,184.21,1131.43689723,296.42,517.49965478,296.94,597.76047627,58.301,2469.33051966,58.361999999999995,2762.01164444,10.954,5934.70875089,10.964,2945.55051682,0.29461,420915.36560252006,0.29479,411241.48030634
